Time,Temperature(F),Humidity(%),Dewpoint(F),HeatIndex(F)
2019/05/24 14:03,90.0,47,67.1,93.2
2019/05/24 14:08,90.0,47,67.1,93.2
2019/05/24 14:13,90.1,47,67.3,93.4
2019/05/24 14:18,90.3,48,68.0,94.1
2019/05/24 14:23,90.7,48,68.4,94.8
2019/05/24 14:28,90.7,47,67.8,94.5
2019/05/24 14:33,90.7,47,67.8,94.5
2019/05/24 14:38,90.7,47,67.8,94.5
2019/05/24 14:43,90.9,47,68.0,94.8
2019/05/24 14:48,90.9,48,68.5,95.4
2019/05/24 14:53,90.9,48,68.5,95.4
2019/05/24 14:58,90.9,48,68.5,95.4
2019/05/24 15:04,91.0,47,68.0,95.0
2019/05/24 15:09,91.2,47,68.2,95.4
2019/05/24 15:14,91.2,47,68.2,95.4
2019/05/24 15:19,91.4,46,67.8,95.2
2019/05/24 15:24,91.4,47,68.4,95.7
2019/05/24 15:29,91.6,46,68.0,95.7
2019/05/24 15:34,91.6,47,68.5,96.1
2019/05/24 15:39,91.6,46,68.0,95.7
2019/05/24 15:44,91.8,46,68.2,96.1
2019/05/24 15:49,91.8,46,68.2,96.1
2019/05/24 15:54,91.8,46,68.2,96.1
2019/05/24 15:59,91.9,46,68.2,96.3
2019/05/24 16:05,92.1,47,69.1,97.2
2019/05/24 16:10,92.3,46,68.5,97.0
2019/05/24 16:15,92.3,47,69.3,97.5
2019/05/24 16:20,92.3,44,67.3,95.9
2019/05/24 16:25,92.3,45,68.0,96.4
2019/05/24 16:30,92.5,45,68.2,96.8
2019/05/24 16:35,92.7,46,68.9,97.7
2019/05/24 16:40,92.8,46,69.1,97.9
2019/05/24 16:45,93.0,46,69.3,98.2
2019/05/24 16:50,93.0,46,69.3,98.2
2019/05/24 16:55,92.8,44,67.8,96.8
2019/05/24 17:00,92.7,45,68.4,97.2
2019/05/24 17:06,92.7,44,67.6,96.6
2019/05/24 17:11,92.8,44,67.8,96.8
2019/05/24 17:16,92.7,44,67.6,96.6
2019/05/24 17:21,92.5,44,67.5,96.3
2019/05/24 17:26,92.3,43,66.6,95.5
2019/05/24 17:31,92.1,45,67.8,96.1
2019/05/24 17:36,92.1,45,67.8,96.1
2019/05/24 17:41,92.1,44,67.1,95.5
2019/05/24 17:46,92.1,44,67.1,95.5
2019/05/24 17:51,91.9,46,68.2,96.3
2019/05/24 17:56,91.9,47,68.9,96.6
2019/05/24 18:01,92.3,48,69.8,98.1
2019/05/24 18:07,92.5,48,70.0,98.4
2019/05/24 18:12,92.7,48,70.2,98.8
2019/05/24 18:17,92.8,48,70.3,99.0
2019/05/24 18:22,92.8,48,70.3,99.0
2019/05/24 18:27,93.0,48,70.5,99.5
2019/05/24 18:32,93.2,49,71.2,100.4
2019/05/24 18:37,93.2,49,71.2,100.4
2019/05/24 18:42,93.4,49,71.4,100.8
2019/05/24 18:47,93.4,49,71.4,100.8
2019/05/24 18:52,93.6,49,71.6,101.3
2019/05/24 18:57,93.6,50,72.1,101.8
2019/05/24 19:02,93.6,50,72.1,101.8
2019/05/24 19:08,93.7,50,72.3,102.2
2019/05/24 19:13,93.7,50,72.3,102.2
2019/05/24 19:18,93.6,50,72.1,101.8
2019/05/24 19:23,93.4,50,72.0,101.5
2019/05/24 19:28,93.2,50,71.8,100.9
2019/05/24 19:33,93.0,50,71.8,100.6
2019/05/24 19:38,92.8,51,72.1,100.8
2019/05/24 19:43,92.7,49,70.7,99.3
2019/05/24 19:48,92.5,50,71.2,99.5
2019/05/24 19:53,92.3,50,71.1,99.1
2019/05/24 19:58,91.9,50,70.7,98.2
2019/05/24 20:03,91.6,50,70.3,97.7
2019/05/24 20:09,91.4,51,70.9,97.7
2019/05/24 20:14,91.2,52,71.2,97.9
2019/05/24 20:19,91.0,52,71.1,97.5
2019/05/24 20:24,90.7,52,70.7,96.8
2019/05/24 20:29,90.3,52,70.3,96.1
2019/05/24 20:34,90.0,52,70.0,95.4
2019/05/24 20:39,89.8,52,69.8,95.0
2019/05/24 20:44,89.4,53,70.2,94.6
2019/05/24 20:49,89.1,54,70.3,94.6
2019/05/24 20:54,88.9,54,70.2,94.1
2019/05/24 20:59,88.5,55,70.3,93.9
2019/05/24 21:04,88.3,55,70.2,93.4
2019/05/24 21:10,88.2,55,70.0,93.2
2019/05/24 21:15,88.0,55,69.8,92.8
2019/05/24 21:20,87.8,55,69.6,92.5
2019/05/24 21:25,87.6,55,69.4,92.1
2019/05/24 21:30,87.4,55,69.4,91.8
2019/05/24 21:35,87.3,55,69.3,91.6
2019/05/24 21:40,87.1,55,69.1,91.2
2019/05/24 21:45,86.9,55,68.9,90.9
2019/05/24 21:50,86.7,55,68.7,90.5
2019/05/24 21:55,86.5,54,68.0,89.8
2019/05/24 22:00,86.5,55,68.5,90.1
2019/05/24 22:05,86.5,55,68.5,90.1
2019/05/24 22:11,86.2,54,67.6,89.2
2019/05/24 22:16,86.2,54,67.6,89.2
2019/05/24 22:21,86.0,54,67.5,89.1
2019/05/24 22:26,85.8,54,67.3,88.7
2019/05/24 22:31,85.8,54,67.3,88.7
2019/05/24 22:36,85.6,54,67.1,88.3
2019/05/24 22:41,85.6,54,67.1,88.3
2019/05/24 22:46,85.5,55,67.5,88.5
2019/05/24 22:51,85.5,55,67.5,88.5
2019/05/24 22:56,85.3,55,67.3,88.2
2019/05/24 23:01,85.3,55,67.3,88.2
2019/05/24 23:06,85.1,55,67.1,87.8
2019/05/24 23:12,84.9,55,67.1,87.4
2019/05/24 23:17,84.7,56,67.3,87.4
2019/05/24 23:22,84.7,56,67.3,87.4
2019/05/24 23:27,84.6,56,67.3,87.3
2019/05/24 23:32,84.6,56,67.3,87.3
2019/05/24 23:37,84.4,56,67.1,87.1
2019/05/24 23:42,84.4,56,67.1,87.1
2019/05/24 23:47,84.2,56,66.9,86.7
2019/05/24 23:52,84.0,56,66.7,86.4
2019/05/24 23:57,83.8,56,66.6,86.2
2019/05/25 00:02,83.7,57,66.9,86.2
2019/05/25 00:07,83.5,58,67.3,86.2
2019/05/25 00:13,83.3,58,67.1,85.8
2019/05/25 00:18,83.1,58,66.9,85.5
2019/05/25 00:23,82.9,58,66.7,85.3
2019/05/25 00:28,82.9,58,66.7,85.3
2019/05/25 00:33,82.8,58,66.6,85.1
2019/05/25 00:38,82.8,58,66.6,85.1
2019/05/25 00:43,82.8,58,66.6,85.1
2019/05/25 00:48,82.6,59,66.9,85.1
2019/05/25 00:53,82.4,59,66.7,84.7
2019/05/25 00:58,82.4,59,66.7,84.7
2019/05/25 01:03,82.2,59,66.6,84.4
2019/05/25 01:08,82.0,59,66.4,84.2
2019/05/25 01:14,82.0,59,66.4,84.2
2019/05/25 01:19,81.9,59,66.2,84.0
2019/05/25 01:24,81.7,59,66.0,83.7
2019/05/25 01:29,81.7,60,66.6,83.8
2019/05/25 01:34,81.5,60,66.4,83.7
2019/05/25 01:39,81.3,60,66.2,83.3
2019/05/25 01:44,81.3,61,66.6,83.5
2019/05/25 01:49,81.1,61,66.6,83.3
2019/05/25 01:54,81.1,61,66.6,83.3
2019/05/25 01:59,81.0,62,66.7,83.3
2019/05/25 02:04,80.8,62,66.6,82.9
2019/05/25 02:09,80.6,63,66.9,82.9
2019/05/25 02:15,80.6,63,66.9,82.9
2019/05/25 02:20,80.4,63,66.7,82.6
2019/05/25 02:25,80.4,63,66.7,82.6
2019/05/25 02:30,80.2,63,66.6,82.4
2019/05/25 02:35,80.1,63,66.4,80.1
2019/05/25 02:40,80.1,63,66.4,80.1
2019/05/25 02:45,79.9,64,66.7,79.9
2019/05/25 02:50,79.7,64,66.6,79.7
2019/05/25 02:55,79.5,64,66.4,79.5
2019/05/25 03:00,79.5,64,66.4,79.5
2019/05/25 03:05,79.3,65,66.6,79.3
2019/05/25 03:10,79.2,64,66.0,79.2
2019/05/25 03:16,79.2,64,66.0,79.2
2019/05/25 03:21,79.0,64,65.8,79.0
2019/05/25 03:26,78.8,63,65.1,78.8
2019/05/25 03:31,78.6,63,64.9,78.6
2019/05/25 03:36,78.6,63,64.9,78.6
2019/05/25 03:41,78.4,63,64.9,78.4
2019/05/25 03:46,78.3,63,64.8,78.3
2019/05/25 03:51,78.1,64,64.9,78.1
2019/05/25 03:56,78.1,64,64.9,78.1
2019/05/25 04:01,77.9,64,64.8,77.9
2019/05/25 04:06,77.7,64,64.6,77.7
2019/05/25 04:11,77.7,64,64.6,77.7
2019/05/25 04:17,77.5,64,64.4,77.5
2019/05/25 04:22,77.5,63,64.0,77.5
2019/05/25 04:27,77.4,63,63.9,77.4
2019/05/25 04:32,77.4,63,63.9,77.4
2019/05/25 04:37,77.2,64,64.0,77.2
2019/05/25 04:42,77.0,64,63.9,77.0
2019/05/25 04:47,77.0,64,63.9,77.0
2019/05/25 04:52,76.8,64,63.9,76.8
2019/05/25 04:57,76.6,64,63.7,76.6
2019/05/25 05:02,76.5,64,63.5,76.5
2019/05/25 05:07,76.5,63,63.0,76.5
2019/05/25 05:12,76.5,63,63.0,76.5
2019/05/25 05:18,76.3,63,62.8,76.3
2019/05/25 05:23,76.1,63,62.6,76.1
2019/05/25 05:28,76.1,63,62.6,76.1
2019/05/25 05:33,75.9,62,62.1,75.9
2019/05/25 05:38,75.9,62,62.1,75.9
2019/05/25 05:43,75.9,62,62.1,75.9
2019/05/25 05:48,75.7,62,61.9,75.7
2019/05/25 05:53,75.7,62,61.9,75.7
2019/05/25 05:58,75.7,62,61.9,75.7
2019/05/25 06:03,75.7,62,61.9,75.7
2019/05/25 06:08,75.7,62,61.9,75.7
2019/05/25 06:13,75.6,62,61.7,75.6
2019/05/25 06:19,75.6,62,61.7,75.6
2019/05/25 06:24,75.6,62,61.7,75.6
2019/05/25 06:29,75.6,62,61.7,75.6
2019/05/25 06:34,75.6,62,61.7,75.6
2019/05/25 06:39,75.6,62,61.7,75.6
2019/05/25 06:44,75.6,62,61.7,75.6
2019/05/25 06:49,75.4,62,61.5,75.4
2019/05/25 06:54,75.4,62,61.5,75.4
2019/05/25 06:59,75.4,62,61.5,75.4
2019/05/25 07:04,75.4,62,61.5,75.4
2019/05/25 07:09,75.4,62,61.5,75.4
2019/05/25 07:14,75.4,62,61.5,75.4
2019/05/25 07:20,75.4,62,61.5,75.4
2019/05/25 07:25,75.4,62,61.5,75.4
2019/05/25 07:30,75.4,62,61.5,75.4
2019/05/25 07:35,75.4,62,61.5,75.4
2019/05/25 07:40,75.6,62,61.7,75.6
2019/05/25 07:45,75.6,62,61.7,75.6
2019/05/25 07:50,75.6,62,61.7,75.6
2019/05/25 07:55,75.7,61,61.3,75.7
2019/05/25 08:00,75.7,61,61.3,75.7
2019/05/25 08:05,75.7,61,61.3,75.7
2019/05/25 08:10,75.9,62,62.1,75.9
2019/05/25 08:15,76.1,61,61.7,76.1
2019/05/25 08:21,76.1,61,61.7,76.1
2019/05/25 08:26,76.3,60,61.5,76.3
2019/05/25 08:31,76.3,59,61.0,76.3
2019/05/25 08:36,76.5,59,61.2,76.5
2019/05/25 08:41,76.6,58,60.8,76.6
2019/05/25 08:46,76.6,58,60.8,76.6
2019/05/25 08:51,76.8,57,60.4,76.8
2019/05/25 08:56,77.0,57,60.6,77.0
2019/05/25 09:01,77.2,56,60.3,77.2
2019/05/25 09:06,77.4,55,59.9,77.4
2019/05/25 09:11,77.5,54,59.7,77.5
2019/05/25 09:16,77.7,54,59.7,77.7
2019/05/25 09:22,77.9,53,59.4,77.9
2019/05/25 09:27,78.1,52,59.0,78.1
2019/05/25 09:32,78.3,52,59.2,78.3
2019/05/25 09:37,78.4,52,59.4,78.4
2019/05/25 09:42,78.6,52,59.5,78.6
2019/05/25 09:47,78.8,51,59.2,78.8
2019/05/25 09:52,79.0,51,59.4,79.0
2019/05/25 09:57,79.2,50,59.0,79.2
2019/05/25 10:02,79.5,50,59.4,79.5
2019/05/25 10:07,79.5,50,59.4,79.5
2019/05/25 10:12,79.9,50,59.7,79.9
2019/05/25 10:17,80.1,50,59.7,80.1
2019/05/25 10:23,80.2,50,59.9,81.0
2019/05/25 10:28,80.4,49,59.5,81.0
2019/05/25 10:33,80.6,50,60.3,81.3
2019/05/25 10:38,80.8,50,60.4,81.5
2019/05/25 10:43,81.0,50,60.6,81.7
2019/05/25 10:48,81.1,49,60.3,81.7
2019/05/25 10:53,81.5,49,60.6,82.0
2019/05/25 10:58,81.7,49,60.8,82.2
2019/05/25 11:03,81.9,48,60.3,82.2
2019/05/25 11:08,82.0,48,60.4,82.4
2019/05/25 11:13,82.2,49,61.2,82.8
2019/05/25 11:18,82.4,48,60.8,82.8
2019/05/25 11:24,82.6,48,61.0,82.9
2019/05/25 11:29,82.8,48,61.2,83.3
2019/05/25 11:34,82.9,48,61.3,83.3
2019/05/25 11:39,83.1,48,61.5,83.7
2019/05/25 11:44,83.5,48,61.7,84.0
2019/05/25 11:49,83.7,48,61.9,84.2
2019/05/25 11:54,83.8,48,62.1,84.4
2019/05/25 11:59,84.0,48,62.2,84.6
2019/05/25 12:04,84.2,47,61.9,84.7
2019/05/25 12:09,84.4,47,62.1,84.9
2019/05/25 12:14,84.6,48,62.8,85.5
2019/05/25 12:19,84.7,48,63.0,85.5
2019/05/25 12:25,85.1,48,63.3,86.0
2019/05/25 12:30,85.3,48,63.5,86.4
2019/05/25 12:35,85.5,47,63.0,86.4
2019/05/25 12:40,85.6,47,63.1,86.4
2019/05/25 12:45,85.8,47,63.3,86.7
2019/05/25 12:50,85.8,48,63.9,86.9
2019/05/25 12:55,86.2,48,64.2,87.4
2019/05/25 13:00,86.4,47,63.9,87.6
2019/05/25 13:05,86.4,46,63.1,87.3
2019/05/25 13:10,86.5,46,63.3,87.4
2019/05/25 13:15,86.7,47,64.2,88.0
2019/05/25 13:20,86.9,47,64.2,88.3
2019/05/25 13:26,87.3,47,64.6,88.9
2019/05/25 13:31,87.3,46,64.0,88.5
2019/05/25 13:36,87.4,47,64.8,89.1
2019/05/25 13:41,87.6,47,64.9,89.2
2019/05/25 13:46,88.0,46,64.8,89.6
2019/05/25 13:51,88.0,46,64.8,89.6
2019/05/25 13:56,88.2,46,64.8,90.0
2019/05/25 14:01,88.3,46,64.9,90.0
2019/05/25 14:06,88.5,46,65.1,90.3
2019/05/25 14:11,88.5,45,64.6,90.0
2019/05/25 14:16,88.5,46,65.1,90.3
2019/05/25 14:21,88.7,46,65.3,90.7
2019/05/25 14:27,88.7,46,65.3,90.7
2019/05/25 14:32,89.1,46,65.7,91.2
2019/05/25 14:37,89.2,46,65.8,91.4
2019/05/25 14:42,89.4,45,65.3,91.4
2019/05/25 14:47,89.6,45,65.5,91.8
2019/05/25 14:52,89.6,45,65.5,91.8
2019/05/25 14:57,89.8,45,65.7,92.1
2019/05/25 15:02,90.0,45,65.8,92.5
2019/05/25 15:07,90.0,45,65.8,92.5
2019/05/25 15:12,90.1,45,66.0,92.5
2019/05/25 15:17,90.3,45,66.2,92.8
2019/05/25 15:22,90.3,45,66.2,92.8
2019/05/25 15:28,90.5,44,65.7,92.8
2019/05/25 15:33,90.5,45,66.4,93.2
2019/05/25 15:38,90.7,45,66.6,93.6
2019/05/25 15:43,90.9,45,66.7,93.9
2019/05/25 15:48,90.9,45,66.7,93.9
2019/05/25 15:53,91.0,45,66.7,94.1
2019/05/25 15:58,91.2,45,66.9,94.5
2019/05/25 16:03,91.2,45,66.9,94.5
2019/05/25 16:08,91.4,45,67.1,94.8
2019/05/25 16:13,91.4,45,67.1,94.8
2019/05/25 16:18,91.6,45,67.3,95.2
2019/05/25 16:23,91.8,45,67.5,95.5
2019/05/25 16:29,91.8,45,67.5,95.5
2019/05/25 16:34,91.9,45,67.6,95.7
2019/05/25 16:39,92.1,45,67.8,96.1
2019/05/25 16:44,92.3,45,68.0,96.4
2019/05/25 16:49,92.5,45,68.2,96.8
2019/05/25 16:54,92.7,45,68.4,97.2
2019/05/25 16:59,92.8,44,67.8,96.8
2019/05/25 17:04,93.0,44,68.0,97.3
2019/05/25 17:09,93.2,44,68.2,97.7
2019/05/25 17:14,93.4,44,68.4,98.1
2019/05/25 17:19,93.6,44,68.4,98.4
2019/05/25 17:24,93.7,43,68.0,98.1
2019/05/25 17:30,93.9,43,68.2,98.4
2019/05/25 17:35,93.9,43,68.2,98.4
2019/05/25 17:40,94.1,43,68.2,98.8
2019/05/25 17:45,94.3,43,68.4,99.1
2019/05/25 17:50,94.5,43,68.5,99.7
2019/05/25 17:55,94.6,43,68.7,99.9
2019/05/25 18:00,94.6,43,68.7,99.9
2019/05/25 18:05,94.8,43,68.9,100.2
2019/05/25 18:10,95.0,43,69.1,100.6
2019/05/25 18:15,95.2,43,69.3,100.9
2019/05/25 18:20,95.2,43,69.3,100.9
2019/05/25 18:25,95.4,43,69.4,101.5
2019/05/25 18:31,95.5,43,69.6,101.7
2019/05/25 18:36,95.5,43,69.6,101.7
2019/05/25 18:41,95.5,43,69.6,101.7
2019/05/25 18:46,95.5,43,69.6,101.7
2019/05/25 18:51,95.5,43,69.6,101.7
2019/05/25 18:56,95.5,43,69.6,101.7
2019/05/25 19:01,95.4,43,69.4,101.5
2019/05/25 19:06,95.4,44,70.0,102.0
2019/05/25 19:11,95.2,44,70.0,101.7
2019/05/25 19:16,95.0,44,69.8,101.1
2019/05/25 19:21,95.0,44,69.8,101.1
2019/05/25 19:26,94.8,44,69.6,100.8
2019/05/25 19:32,94.5,44,69.3,100.2
2019/05/25 19:37,94.1,45,69.6,99.9
2019/05/25 19:42,93.9,45,69.4,99.5
2019/05/25 19:47,93.6,45,69.1,99.0
2019/05/25 19:52,93.2,45,68.7,98.2
2019/05/25 19:57,92.8,46,69.1,97.9
2019/05/25 20:02,92.7,46,68.9,97.7
2019/05/25 20:07,92.3,46,68.5,97.0
2019/05/25 20:12,91.9,46,68.2,96.3
2019/05/25 20:17,91.6,47,68.5,96.1
2019/05/25 20:22,91.4,47,68.4,95.7
2019/05/25 20:27,91.2,47,68.2,95.4
2019/05/25 20:33,90.9,48,68.5,95.4
2019/05/25 20:38,90.5,48,68.2,94.5
2019/05/25 20:43,90.1,48,67.8,93.7
2019/05/25 20:48,90.0,48,67.6,93.6
2019/05/25 20:53,89.6,49,68.0,93.4
2019/05/25 20:58,89.4,49,67.8,93.0
2019/05/25 21:03,89.2,50,68.2,93.0
2019/05/25 21:08,89.2,50,68.2,93.0
2019/05/25 21:13,89.1,50,68.0,92.8
2019/05/25 21:18,88.9,51,68.5,92.8
2019/05/25 21:23,88.7,51,68.4,92.5
2019/05/25 21:28,88.5,52,68.7,92.7
2019/05/25 21:34,88.3,53,69.1,92.7
2019/05/25 21:39,88.2,53,68.9,92.5
2019/05/25 21:44,88.0,54,69.3,92.5
2019/05/25 21:49,87.8,54,69.1,92.1
2019/05/25 21:54,87.4,56,69.8,92.1
2019/05/25 21:59,87.3,55,69.3,91.6
2019/05/25 22:04,87.3,55,69.3,91.6
2019/05/25 22:09,87.1,56,69.6,91.6
2019/05/25 22:14,86.7,56,69.3,90.9
2019/05/25 22:19,86.5,57,69.6,90.9
2019/05/25 22:24,86.4,57,69.4,90.7
2019/05/25 22:29,86.2,57,69.3,90.3
2019/05/25 22:35,86.0,57,69.1,90.0
2019/05/25 22:40,86.0,58,69.6,90.3
2019/05/25 22:45,85.8,58,69.4,90.0
2019/05/25 22:50,85.6,59,69.8,90.0
2019/05/25 22:55,85.5,58,69.1,89.4
2019/05/25 23:00,85.3,59,69.4,89.4
2019/05/25 23:05,85.1,59,69.3,89.1
2019/05/25 23:10,84.9,59,69.1,88.7
2019/05/25 23:15,84.7,60,69.4,88.7
2019/05/25 23:20,84.6,60,69.3,88.5
2019/05/25 23:25,84.4,60,69.1,88.2
2019/05/25 23:30,84.2,60,68.9,87.8
2019/05/25 23:36,84.2,61,69.4,88.0
2019/05/25 23:41,83.8,61,69.1,87.4
2019/05/25 23:46,83.8,62,69.4,87.6
2019/05/25 23:51,83.7,62,69.3,87.4
2019/05/25 23:56,83.5,62,69.1,87.1
2019/05/26 00:01,83.3,63,69.4,87.1
2019/05/26 00:06,83.3,64,70.0,87.3
2019/05/26 00:11,82.9,64,69.6,86.5
2019/05/26 00:16,82.9,65,70.0,86.9
2019/05/26 00:21,82.8,65,69.8,86.7
2019/05/26 00:26,82.8,65,69.8,86.7
2019/05/26 00:31,82.6,65,69.6,86.4
2019/05/26 00:37,82.4,66,70.0,86.2
2019/05/26 00:42,82.2,66,69.8,85.8
2019/05/26 00:47,82.2,66,69.8,85.8
2019/05/26 00:52,82.0,67,70.0,85.6
2019/05/26 00:57,82.0,67,70.0,85.6
2019/05/26 01:02,81.9,67,69.8,85.5
2019/05/26 01:07,81.7,68,70.2,85.5
2019/05/26 01:12,81.7,68,70.2,85.5
2019/05/26 01:17,81.5,68,70.0,85.1
2019/05/26 01:22,81.5,68,70.0,85.1
2019/05/26 01:27,81.5,68,70.0,85.1
2019/05/26 01:32,81.5,68,70.0,85.1
2019/05/26 01:38,81.5,68,70.0,85.1
2019/05/26 01:43,81.3,69,70.2,84.9
2019/05/26 01:48,81.1,71,70.9,84.9
2019/05/26 01:53,81.1,70,70.5,84.7
2019/05/26 01:58,81.1,69,70.0,84.6
2019/05/26 02:03,81.1,69,70.0,84.6
2019/05/26 02:08,81.0,71,70.7,84.7
2019/05/26 02:13,81.0,71,70.7,84.7
2019/05/26 02:18,80.8,72,70.9,84.6
2019/05/26 02:23,80.8,73,71.4,84.7
2019/05/26 02:28,80.6,73,71.2,84.4
2019/05/26 02:33,80.4,73,71.1,84.0
2019/05/26 02:39,80.4,74,71.4,84.0
2019/05/26 02:44,80.2,74,71.2,83.7
2019/05/26 02:49,80.2,74,71.2,83.7
2019/05/26 02:54,80.1,74,71.1,80.1
2019/05/26 02:59,80.1,74,71.1,80.1
2019/05/26 03:04,79.9,74,70.9,79.9
2019/05/26 03:09,79.7,74,70.7,79.7
2019/05/26 03:14,79.7,75,71.1,79.7
2019/05/26 03:19,79.5,75,70.9,79.5
2019/05/26 03:24,79.5,75,70.9,79.5
2019/05/26 03:29,79.3,75,70.7,79.3
2019/05/26 03:34,79.3,75,70.7,79.3
2019/05/26 03:40,79.2,75,70.5,79.2
2019/05/26 03:45,79.2,76,71.1,79.2
2019/05/26 03:50,79.0,75,70.5,79.0
2019/05/26 03:55,78.8,75,70.3,78.8
2019/05/26 04:00,78.8,76,70.7,78.8
2019/05/26 04:05,78.6,75,70.2,78.6
2019/05/26 04:10,78.6,76,70.5,78.6
2019/05/26 04:15,78.6,76,70.5,78.6
2019/05/26 04:20,78.4,76,70.3,78.4
2019/05/26 04:25,78.4,76,70.3,78.4
2019/05/26 04:30,78.3,75,69.8,78.3
2019/05/26 04:35,78.3,76,70.2,78.3
2019/05/26 04:41,78.1,77,70.3,78.1
2019/05/26 04:46,78.1,76,70.0,78.1
2019/05/26 04:51,78.1,76,70.0,78.1
2019/05/26 04:56,78.1,76,70.0,78.1
2019/05/26 05:01,77.9,76,69.8,77.9
2019/05/26 05:06,77.9,76,69.8,77.9
2019/05/26 05:11,77.7,77,70.0,77.7
2019/05/26 05:16,77.7,76,69.6,77.7
2019/05/26 05:21,77.7,76,69.6,77.7
2019/05/26 05:26,77.5,77,69.8,77.5
2019/05/26 05:31,77.5,76,69.4,77.5
2019/05/26 05:36,77.5,77,69.8,77.5
2019/05/26 05:42,77.4,77,69.6,77.4
2019/05/26 05:47,77.4,77,69.6,77.4
2019/05/26 05:52,77.2,77,69.4,77.2
2019/05/26 05:57,77.2,78,69.8,77.2
2019/05/26 06:02,77.0,78,69.6,77.0
2019/05/26 06:07,77.0,78,69.6,77.0
2019/05/26 06:12,77.0,78,69.6,77.0
2019/05/26 06:17,76.8,78,69.4,76.8
2019/05/26 06:22,76.8,78,69.4,76.8
2019/05/26 06:27,76.8,78,69.4,76.8
2019/05/26 06:32,76.8,78,69.4,76.8
2019/05/26 06:37,76.8,78,69.4,76.8
2019/05/26 06:43,76.8,78,69.4,76.8
2019/05/26 06:48,76.8,79,69.8,76.8
2019/05/26 06:53,76.8,78,69.4,76.8
2019/05/26 06:58,76.8,77,69.1,76.8
2019/05/26 07:03,76.8,78,69.4,76.8
2019/05/26 07:08,76.8,78,69.4,76.8
2019/05/26 07:13,76.8,78,69.4,76.8
2019/05/26 07:18,76.8,77,69.1,76.8
2019/05/26 07:23,77.0,78,69.6,77.0
2019/05/26 07:28,77.0,78,69.6,77.0
2019/05/26 07:33,77.0,79,70.0,77.0
2019/05/26 07:38,77.2,78,69.8,77.2
2019/05/26 07:44,77.2,79,70.2,77.2
2019/05/26 07:49,77.4,80,70.7,77.4
2019/05/26 07:54,77.4,79,70.3,77.4
2019/05/26 07:59,77.4,80,70.7,77.4
2019/05/26 08:04,77.5,79,70.5,77.5
2019/05/26 08:09,77.7,79,70.7,77.7
2019/05/26 08:14,77.7,80,71.1,77.7
2019/05/26 08:19,77.9,81,71.6,77.9
2019/05/26 08:24,78.1,80,71.4,78.1
2019/05/26 08:29,78.1,80,71.4,78.1
2019/05/26 08:34,78.3,79,71.2,78.3
2019/05/26 08:39,78.4,80,71.8,78.4
2019/05/26 08:45,78.6,80,72.0,78.6
2019/05/26 08:50,78.8,80,72.1,78.8
2019/05/26 08:55,79.0,80,72.3,79.0
2019/05/26 09:00,79.2,79,72.1,79.2
2019/05/26 09:05,79.2,79,72.1,79.2
2019/05/26 09:10,79.5,80,72.9,79.5
2019/05/26 09:15,79.7,79,72.7,79.7
2019/05/26 09:20,79.7,79,72.7,79.7
2019/05/26 09:25,80.1,78,72.7,80.1
2019/05/26 09:30,80.2,78,72.9,84.2
2019/05/26 09:35,80.4,78,73.0,84.7
2019/05/26 09:40,80.6,78,73.2,85.1
2019/05/26 09:46,80.8,77,72.9,85.3
2019/05/26 09:51,81.0,76,72.7,85.6
2019/05/26 09:56,81.1,77,73.2,86.0
2019/05/26 10:01,81.5,75,72.9,86.4
2019/05/26 10:06,81.7,75,73.0,86.9
2019/05/26 10:11,81.9,73,72.3,86.9
2019/05/26 10:16,82.0,74,73.0,87.3
2019/05/26 10:21,82.4,73,72.9,87.8
2019/05/26 10:26,82.6,72,72.7,88.0
2019/05/26 10:31,82.8,71,72.5,88.2
2019/05/26 10:36,82.9,70,72.1,88.2
2019/05/26 10:41,83.3,70,72.5,88.9
2019/05/26 10:46,83.5,70,72.7,89.2
2019/05/26 10:52,83.7,68,72.0,89.1
2019/05/26 10:57,84.0,67,72.0,89.4
2019/05/26 11:02,84.2,67,72.1,89.8
2019/05/26 11:07,84.4,63,70.5,89.1
2019/05/26 11:12,84.6,63,70.7,89.4
2019/05/26 11:17,84.7,62,70.3,89.2
2019/05/26 11:22,84.9,60,69.6,89.1
2019/05/26 11:27,85.1,61,70.2,89.6
2019/05/26 11:32,85.3,59,69.4,89.4
2019/05/26 11:37,85.6,55,67.6,88.7
2019/05/26 11:42,85.8,57,68.9,89.6
2019/05/26 11:47,86.0,56,68.5,89.6
2019/05/26 11:53,86.2,57,69.3,90.3
2019/05/26 11:58,86.4,57,69.4,90.7
2019/05/26 12:03,86.7,56,69.3,90.9
2019/05/26 12:08,86.9,54,68.4,90.5
2019/05/26 12:13,87.1,55,69.1,91.2
2019/05/26 12:18,87.3,55,69.3,91.6
2019/05/26 12:23,87.4,54,68.9,91.4
2019/05/26 12:28,87.6,51,67.3,90.7
2019/05/26 12:33,87.6,54,68.9,91.8
2019/05/26 12:38,88.0,50,67.1,91.0
2019/05/26 12:43,88.2,53,68.9,92.5
2019/05/26 12:48,88.3,52,68.5,92.3
2019/05/26 12:54,88.5,51,68.2,92.1
2019/05/26 12:59,88.7,51,68.4,92.5
2019/05/26 13:04,88.7,51,68.4,92.5
2019/05/26 13:09,88.9,51,68.5,92.8
2019/05/26 13:14,89.2,51,68.7,93.4
